2026-04-15 16:07:28,546 | INFO | [API START] model=Qwen/Qwen3-VL-32B-Thinking url=https://api.siliconflow.cn/v1/chat/completions msg_count=2 temperature=0.3 max_tokens=512
2026-04-15 18:44:08,172 | INFO | [API START] model=Qwen/Qwen3-VL-32B-Thinking url=https://api.siliconflow.cn/v1/chat/completions msg_count=2 temperature=0.3 max_tokens=512
2026-04-15 18:44:08,172 | INFO | [API ATTEMPT 1/3] base64_len=10980
2026-04-15 18:44:17,559 | INFO | [API SUCCESS] attempt=1 result_len=6
2026-04-15 18:44:17,566 | INFO | [API START] model=Qwen/Qwen3-VL-32B-Thinking url=https://api.siliconflow.cn/v1/chat/completions msg_count=2 temperature=0.3 max_tokens=512
2026-04-15 18:44:17,566 | INFO | [API ATTEMPT 1/3] base64_len=57428
2026-04-15 18:44:29,837 | INFO | [API SUCCESS] attempt=1 result_len=7
2026-04-15 18:44:29,844 | INFO | [API START] model=Qwen/Qwen3-VL-32B-Thinking url=https://api.siliconflow.cn/v1/chat/completions msg_count=2 temperature=0.3 max_tokens=512
2026-04-15 18:44:29,844 | INFO | [API ATTEMPT 1/3] base64_len=20784
2026-04-15 18:44:33,770 | INFO | [API SUCCESS] attempt=1 result_len=7
2026-04-15 18:44:33,778 | INFO | [API START] model=Qwen/Qwen3-VL-32B-Thinking url=https://api.siliconflow.cn/v1/chat/completions msg_count=2 temperature=0.3 max_tokens=512
2026-04-15 18:44:33,778 | INFO | [API ATTEMPT 1/3] base64_len=104080
2026-04-15 18:44:41,168 | INFO | [API SUCCESS] attempt=1 result_len=7
2026-04-15 18:44:41,176 | INFO | [API START] model=Qwen/Qwen3-VL-32B-Thinking url=https://api.siliconflow.cn/v1/chat/completions msg_count=2 temperature=0.3 max_tokens=512
2026-04-15 18:44:41,176 | INFO | [API ATTEMPT 1/3] base64_len=46096
2026-04-15 18:45:02,708 | INFO | [API SUCCESS] attempt=1 result_len=7
2026-04-15 18:45:02,711 | INFO | [API START] model=Qwen/Qwen3-VL-32B-Thinking url=https://api.siliconflow.cn/v1/chat/completions msg_count=2 temperature=0.3 max_tokens=512
2026-04-15 18:45:02,711 | INFO | [API ATTEMPT 1/3] base64_len=14488
2026-04-15 18:45:06,949 | INFO | [API SUCCESS] attempt=1 result_len=5
2026-04-15 18:45:06,950 | INFO | [API START] model=Qwen/Qwen3-VL-32B-Thinking url=https://api.siliconflow.cn/v1/chat/completions msg_count=2 temperature=0.3 max_tokens=512
2026-04-15 18:45:06,950 | INFO | [API ATTEMPT 1/3] base64_len=4392
2026-04-15 18:45:25,536 | INFO | [API SUCCESS] attempt=1 result_len=7
2026-04-15 18:45:25,539 | INFO | [API START] model=Qwen/Qwen3-VL-32B-Thinking url=https://api.siliconflow.cn/v1/chat/completions msg_count=2 temperature=0.3 max_tokens=512
2026-04-15 18:45:25,540 | INFO | [API ATTEMPT 1/3] base64_len=12712
2026-04-15 18:45:26,952 | INFO | [API SUCCESS] attempt=1 result_len=7
2026-04-15 18:45:26,961 | INFO | [API START] model=Qwen/Qwen3-VL-32B-Thinking url=https://api.siliconflow.cn/v1/chat/completions msg_count=2 temperature=0.3 max_tokens=512
2026-04-15 18:45:26,961 | INFO | [API ATTEMPT 1/3] base64_len=8392
2026-04-15 18:45:43,891 | INFO | [API SUCCESS] attempt=1 result_len=5
2026-04-15 18:45:43,895 | INFO | [API START] model=Qwen/Qwen3-VL-32B-Thinking url=https://api.siliconflow.cn/v1/chat/completions msg_count=2 temperature=0.3 max_tokens=512
2026-04-15 18:45:43,896 | INFO | [API ATTEMPT 1/3] base64_len=4448
2026-04-15 18:46:09,943 | INFO | [API SUCCESS] attempt=1 result_len=5
2026-04-15 18:46:09,947 | INFO | [API START] model=Qwen/Qwen3-VL-32B-Thinking url=https://api.siliconflow.cn/v1/chat/completions msg_count=2 temperature=0.3 max_tokens=512
2026-04-15 18:46:09,947 | INFO | [API ATTEMPT 1/3] base64_len=99960
2026-04-15 18:46:10,484 | INFO | [API SUCCESS] attempt=1 result_len=6
2026-04-15 18:46:10,486 | INFO | [API START] model=Qwen/Qwen3-VL-32B-Thinking url=https://api.siliconflow.cn/v1/chat/completions msg_count=2 temperature=0.3 max_tokens=512
2026-04-15 18:46:10,486 | INFO | [API ATTEMPT 1/3] base64_len=6892
2026-04-15 18:46:15,039 | INFO | [API SUCCESS] attempt=1 result_len=5
2026-04-15 18:46:15,044 | INFO | [API START] model=Qwen/Qwen3-VL-32B-Thinking url=https://api.siliconflow.cn/v1/chat/completions msg_count=2 temperature=0.3 max_tokens=512
2026-04-15 18:46:15,044 | INFO | [API ATTEMPT 1/3] base64_len=15708
2026-04-15 18:46:17,670 | INFO | [API SUCCESS] attempt=1 result_len=5
2026-04-15 18:46:17,672 | INFO | [API START] model=Qwen/Qwen3-VL-32B-Thinking url=https://api.siliconflow.cn/v1/chat/completions msg_count=2 temperature=0.3 max_tokens=512
2026-04-15 18:46:17,672 | INFO | [API ATTEMPT 1/3] base64_len=2804
2026-04-15 18:46:37,145 | INFO | [API SUCCESS] attempt=1 result_len=7
2026-04-15 18:46:37,154 | INFO | [API START] model=Qwen/Qwen3-VL-32B-Thinking url=https://api.siliconflow.cn/v1/chat/completions msg_count=2 temperature=0.3 max_tokens=512
2026-04-15 18:46:37,155 | INFO | [API ATTEMPT 1/3] base64_len=18956
2026-04-15 18:46:54,570 | INFO | [API SUCCESS] attempt=1 result_len=5
2026-04-15 18:46:54,574 | INFO | [API START] model=Qwen/Qwen3-VL-32B-Thinking url=https://api.siliconflow.cn/v1/chat/completions msg_count=2 temperature=0.3 max_tokens=512
2026-04-15 18:46:54,574 | INFO | [API ATTEMPT 1/3] base64_len=7540
2026-04-15 18:47:31,328 | INFO | [API SUCCESS] attempt=1 result_len=7
2026-04-15 18:47:31,329 | INFO | [API START] model=Qwen/Qwen3-VL-32B-Thinking url=https://api.siliconflow.cn/v1/chat/completions msg_count=2 temperature=0.3 max_tokens=512
2026-04-15 18:47:31,329 | INFO | [API ATTEMPT 1/3] base64_len=3232
2026-04-15 18:47:54,643 | INFO | [API SUCCESS] attempt=1 result_len=6
2026-04-15 18:47:54,646 | INFO | [API START] model=Qwen/Qwen3-VL-32B-Thinking url=https://api.siliconflow.cn/v1/chat/completions msg_count=2 temperature=0.3 max_tokens=512
2026-04-15 18:47:54,646 | INFO | [API ATTEMPT 1/3] base64_len=13704
2026-04-15 18:48:28,952 | INFO | [API SUCCESS] attempt=1 result_len=7
2026-04-15 18:48:28,955 | INFO | [API START] model=Qwen/Qwen3-VL-32B-Thinking url=https://api.siliconflow.cn/v1/chat/completions msg_count=2 temperature=0.3 max_tokens=512
2026-04-15 18:48:28,955 | INFO | [API ATTEMPT 1/3] base64_len=6168
2026-04-15 18:48:37,168 | ERROR | [API TIMEOUT] attempt=1 error=HTTPSConnectionPool(host='api.siliconflow.cn', port=443): Read timed out. (read timeout=120)
2026-04-15 18:48:38,174 | INFO | [API ATTEMPT 2/3] base64_len=18956
2026-04-15 18:49:07,506 | INFO | [API SUCCESS] attempt=2 result_len=5
2026-04-15 18:49:07,510 | INFO | [API START] model=Qwen/Qwen3-VL-32B-Thinking url=https://api.siliconflow.cn/v1/chat/completions msg_count=2 temperature=0.3 max_tokens=512
2026-04-15 18:49:07,511 | INFO | [API ATTEMPT 1/3] base64_len=15328
2026-04-15 18:49:36,170 | INFO | [API SUCCESS] attempt=1 result_len=7
2026-04-15 18:49:36,176 | INFO | [API START] model=Qwen/Qwen3-VL-32B-Thinking url=https://api.siliconflow.cn/v1/chat/completions msg_count=2 temperature=0.3 max_tokens=512
2026-04-15 18:49:36,177 | INFO | [API ATTEMPT 1/3] base64_len=27540
2026-04-15 18:49:50,193 | INFO | [API SUCCESS] attempt=1 result_len=5
2026-04-15 18:49:50,207 | INFO | [API START] model=Qwen/Qwen3-VL-32B-Thinking url=https://api.siliconflow.cn/v1/chat/completions msg_count=2 temperature=0.3 max_tokens=512
2026-04-15 18:49:50,207 | INFO | [API ATTEMPT 1/3] base64_len=85896
2026-04-15 18:49:54,651 | ERROR | [API TIMEOUT] attempt=1 error=HTTPSConnectionPool(host='api.siliconflow.cn', port=443): Read timed out. (read timeout=120)
2026-04-15 18:49:55,654 | INFO | [API ATTEMPT 2/3] base64_len=13704
2026-04-15 18:49:56,612 | INFO | [API SUCCESS] attempt=1 result_len=5
2026-04-15 18:49:56,616 | INFO | [API START] model=Qwen/Qwen3-VL-32B-Thinking url=https://api.siliconflow.cn/v1/chat/completions msg_count=2 temperature=0.3 max_tokens=512
2026-04-15 18:49:56,616 | INFO | [API ATTEMPT 1/3] base64_len=35300
2026-04-15 18:50:17,959 | INFO | [API SUCCESS] attempt=1 result_len=7
2026-04-15 18:50:17,969 | INFO | [API START] model=Qwen/Qwen3-VL-32B-Thinking url=https://api.siliconflow.cn/v1/chat/completions msg_count=2 temperature=0.3 max_tokens=512
2026-04-15 18:50:17,969 | INFO | [API ATTEMPT 1/3] base64_len=11780
2026-04-15 18:50:32,239 | INFO | [API SUCCESS] attempt=1 result_len=7
2026-04-15 18:50:32,257 | INFO | [API START] model=Qwen/Qwen3-VL-32B-Thinking url=https://api.siliconflow.cn/v1/chat/completions msg_count=2 temperature=0.3 max_tokens=512
2026-04-15 18:50:32,257 | INFO | [API ATTEMPT 1/3] base64_len=80884
2026-04-15 18:50:41,339 | INFO | [API SUCCESS] attempt=1 result_len=7
2026-04-15 18:50:41,343 | INFO | [API START] model=Qwen/Qwen3-VL-32B-Thinking url=https://api.siliconflow.cn/v1/chat/completions msg_count=2 temperature=0.3 max_tokens=512
2026-04-15 18:50:41,343 | INFO | [API ATTEMPT 1/3] base64_len=7896
2026-04-15 18:51:00,703 | INFO | [API SUCCESS] attempt=1 result_len=7
2026-04-15 18:51:00,717 | INFO | [API START] model=Qwen/Qwen3-VL-32B-Thinking url=https://api.siliconflow.cn/v1/chat/completions msg_count=2 temperature=0.3 max_tokens=512
2026-04-15 18:51:00,717 | INFO | [API ATTEMPT 1/3] base64_len=54820
2026-04-15 18:51:18,218 | INFO | [API SUCCESS] attempt=1 result_len=7
2026-04-15 18:51:18,248 | INFO | [API START] model=Qwen/Qwen3-VL-32B-Thinking url=https://api.siliconflow.cn/v1/chat/completions msg_count=2 temperature=0.3 max_tokens=512
2026-04-15 18:51:18,248 | INFO | [API ATTEMPT 1/3] base64_len=49144
2026-04-15 18:51:31,015 | INFO | [API SUCCESS] attempt=2 result_len=6
2026-04-15 18:51:31,017 | INFO | [API START] model=Qwen/Qwen3-VL-32B-Thinking url=https://api.siliconflow.cn/v1/chat/completions msg_count=2 temperature=0.3 max_tokens=512
2026-04-15 18:51:31,017 | INFO | [API ATTEMPT 1/3] base64_len=7736
2026-04-15 18:51:55,472 | INFO | [API SUCCESS] attempt=1 result_len=7
2026-04-15 18:51:55,474 | INFO | [API START] model=Qwen/Qwen3-VL-32B-Thinking url=https://api.siliconflow.cn/v1/chat/completions msg_count=2 temperature=0.3 max_tokens=512
2026-04-15 18:51:55,474 | INFO | [API ATTEMPT 1/3] base64_len=19812
2026-04-15 18:52:17,524 | INFO | [API SUCCESS] attempt=1 result_len=7
2026-04-15 18:52:17,534 | INFO | [API START] model=Qwen/Qwen3-VL-32B-Thinking url=https://api.siliconflow.cn/v1/chat/completions msg_count=2 temperature=0.3 max_tokens=512
2026-04-15 18:52:17,534 | INFO | [API ATTEMPT 1/3] base64_len=38576
2026-04-15 18:52:26,299 | INFO | [API SUCCESS] attempt=1 result_len=7
2026-04-15 18:52:26,306 | INFO | [API START] model=Qwen/Qwen3-VL-32B-Thinking url=https://api.siliconflow.cn/v1/chat/completions msg_count=2 temperature=0.3 max_tokens=512
2026-04-15 18:52:26,307 | INFO | [API ATTEMPT 1/3] base64_len=37656
2026-04-15 18:52:35,977 | INFO | [API SUCCESS] attempt=1 result_len=7
2026-04-15 18:52:35,979 | INFO | [API START] model=Qwen/Qwen3-VL-32B-Thinking url=https://api.siliconflow.cn/v1/chat/completions msg_count=2 temperature=0.3 max_tokens=512
2026-04-15 18:52:35,979 | INFO | [API ATTEMPT 1/3] base64_len=3788
2026-04-15 18:52:39,936 | INFO | [API SUCCESS] attempt=1 result_len=7
2026-04-15 18:52:39,953 | INFO | [API START] model=Qwen/Qwen3-VL-32B-Thinking url=https://api.siliconflow.cn/v1/chat/completions msg_count=2 temperature=0.3 max_tokens=512
2026-04-15 18:52:39,954 | INFO | [API ATTEMPT 1/3] base64_len=66704
2026-04-15 18:53:00,783 | INFO | [API SUCCESS] attempt=1 result_len=7
2026-04-15 18:53:00,794 | INFO | [API START] model=Qwen/Qwen3-VL-32B-Thinking url=https://api.siliconflow.cn/v1/chat/completions msg_count=2 temperature=0.3 max_tokens=512
2026-04-15 18:53:00,795 | INFO | [API ATTEMPT 1/3] base64_len=60420
2026-04-15 18:53:15,116 | INFO | [API SUCCESS] attempt=1 result_len=7
2026-04-15 18:53:15,127 | INFO | [API START] model=Qwen/Qwen3-VL-32B-Thinking url=https://api.siliconflow.cn/v1/chat/completions msg_count=2 temperature=0.3 max_tokens=512
2026-04-15 18:53:15,127 | INFO | [API ATTEMPT 1/3] base64_len=72644
2026-04-15 18:53:21,882 | INFO | [API SUCCESS] attempt=1 result_len=7
2026-04-15 18:53:21,887 | INFO | [API START] model=Qwen/Qwen3-VL-32B-Thinking url=https://api.siliconflow.cn/v1/chat/completions msg_count=2 temperature=0.3 max_tokens=512
2026-04-15 18:53:21,888 | INFO | [API ATTEMPT 1/3] base64_len=68488
2026-04-15 18:53:35,792 | INFO | [API SUCCESS] attempt=1 result_len=7
2026-04-15 18:53:35,802 | INFO | [API START] model=Qwen/Qwen3-VL-32B-Thinking url=https://api.siliconflow.cn/v1/chat/completions msg_count=2 temperature=0.3 max_tokens=512
2026-04-15 18:53:35,803 | INFO | [API ATTEMPT 1/3] base64_len=92516
2026-04-15 18:53:39,664 | INFO | [API SUCCESS] attempt=1 result_len=7
2026-04-15 18:53:39,671 | INFO | [API START] model=Qwen/Qwen3-VL-32B-Thinking url=https://api.siliconflow.cn/v1/chat/completions msg_count=2 temperature=0.3 max_tokens=512
2026-04-15 18:53:39,671 | INFO | [API ATTEMPT 1/3] base64_len=89236
2026-04-15 18:53:40,761 | INFO | [API SUCCESS] attempt=1 result_len=7
2026-04-15 18:53:40,762 | INFO | [API START] model=Qwen/Qwen3-VL-32B-Thinking url=https://api.siliconflow.cn/v1/chat/completions msg_count=2 temperature=0.3 max_tokens=512
2026-04-15 18:53:40,762 | INFO | [API ATTEMPT 1/3] base64_len=75428
2026-04-15 18:53:55,347 | INFO | [API SUCCESS] attempt=1 result_len=7
2026-04-15 18:53:55,349 | INFO | [API START] model=Qwen/Qwen3-VL-32B-Thinking url=https://api.siliconflow.cn/v1/chat/completions msg_count=2 temperature=0.3 max_tokens=512
2026-04-15 18:53:55,349 | INFO | [API ATTEMPT 1/3] base64_len=11936
2026-04-15 18:54:03,218 | INFO | [API SUCCESS] attempt=1 result_len=7
2026-04-15 18:54:03,222 | INFO | [API START] model=Qwen/Qwen3-VL-32B-Thinking url=https://api.siliconflow.cn/v1/chat/completions msg_count=2 temperature=0.3 max_tokens=512
2026-04-15 18:54:03,222 | INFO | [API ATTEMPT 1/3] base64_len=97912
2026-04-15 18:54:07,963 | INFO | [API SUCCESS] attempt=1 result_len=7
2026-04-15 18:54:07,964 | INFO | [API START] model=Qwen/Qwen3-VL-32B-Thinking url=https://api.siliconflow.cn/v1/chat/completions msg_count=2 temperature=0.3 max_tokens=512
2026-04-15 18:54:07,964 | INFO | [API ATTEMPT 1/3] base64_len=11092
2026-04-15 18:54:13,611 | INFO | [API SUCCESS] attempt=1 result_len=7
2026-04-15 18:54:13,615 | INFO | [API START] model=Qwen/Qwen3-VL-32B-Thinking url=https://api.siliconflow.cn/v1/chat/completions msg_count=2 temperature=0.3 max_tokens=512
2026-04-15 18:54:13,615 | INFO | [API ATTEMPT 1/3] base64_len=35780
2026-04-15 18:54:13,799 | INFO | [API SUCCESS] attempt=1 result_len=6
2026-04-15 18:54:13,805 | INFO | [API START] model=Qwen/Qwen3-VL-32B-Thinking url=https://api.siliconflow.cn/v1/chat/completions msg_count=2 temperature=0.3 max_tokens=512
2026-04-15 18:54:13,805 | INFO | [API ATTEMPT 1/3] base64_len=74128
2026-04-15 18:54:37,695 | INFO | [API SUCCESS] attempt=1 result_len=7
2026-04-15 18:54:37,703 | INFO | [API START] model=Qwen/Qwen3-VL-32B-Thinking url=https://api.siliconflow.cn/v1/chat/completions msg_count=2 temperature=0.3 max_tokens=512
2026-04-15 18:54:37,704 | INFO | [API ATTEMPT 1/3] base64_len=52360
2026-04-15 18:54:38,958 | INFO | [API SUCCESS] attempt=1 result_len=5
2026-04-15 18:54:38,961 | INFO | [API START] model=Qwen/Qwen3-VL-32B-Thinking url=https://api.siliconflow.cn/v1/chat/completions msg_count=2 temperature=0.3 max_tokens=512
2026-04-15 18:54:38,961 | INFO | [API ATTEMPT 1/3] base64_len=98564
2026-04-15 18:54:43,528 | INFO | [API SUCCESS] attempt=1 result_len=7
2026-04-15 18:54:43,558 | INFO | [API START] model=Qwen/Qwen3-VL-32B-Thinking url=https://api.siliconflow.cn/v1/chat/completions msg_count=2 temperature=0.3 max_tokens=512
2026-04-15 18:54:43,558 | INFO | [API ATTEMPT 1/3] base64_len=21740
2026-04-15 18:54:47,220 | INFO | [API SUCCESS] attempt=1 result_len=5
2026-04-15 18:54:47,234 | INFO | [API START] model=Qwen/Qwen3-VL-32B-Thinking url=https://api.siliconflow.cn/v1/chat/completions msg_count=2 temperature=0.3 max_tokens=512
2026-04-15 18:54:47,234 | INFO | [API ATTEMPT 1/3] base64_len=102440
2026-04-15 18:54:51,460 | INFO | [API SUCCESS] attempt=1 result_len=7
2026-04-15 18:54:51,464 | INFO | [API START] model=Qwen/Qwen3-VL-32B-Thinking url=https://api.siliconflow.cn/v1/chat/completions msg_count=2 temperature=0.3 max_tokens=512
2026-04-15 18:54:51,464 | INFO | [API ATTEMPT 1/3] base64_len=35204
2026-04-15 18:54:56,761 | INFO | [API SUCCESS] attempt=1 result_len=7
2026-04-15 18:54:56,763 | INFO | [API START] model=Qwen/Qwen3-VL-32B-Thinking url=https://api.siliconflow.cn/v1/chat/completions msg_count=2 temperature=0.3 max_tokens=512
2026-04-15 18:54:56,763 | INFO | [API ATTEMPT 1/3] base64_len=2356
2026-04-15 18:55:09,252 | INFO | [API SUCCESS] attempt=1 result_len=7
2026-04-15 18:55:09,257 | INFO | [API START] model=Qwen/Qwen3-VL-32B-Thinking url=https://api.siliconflow.cn/v1/chat/completions msg_count=2 temperature=0.3 max_tokens=512
2026-04-15 18:55:09,257 | INFO | [API ATTEMPT 1/3] base64_len=40676
2026-04-15 18:55:13,193 | INFO | [API SUCCESS] attempt=1 result_len=7
2026-04-15 18:55:13,211 | INFO | [API START] model=Qwen/Qwen3-VL-32B-Thinking url=https://api.siliconflow.cn/v1/chat/completions msg_count=2 temperature=0.3 max_tokens=512
2026-04-15 18:55:13,211 | INFO | [API ATTEMPT 1/3] base64_len=176548
2026-04-15 18:55:18,023 | INFO | [API SUCCESS] attempt=1 result_len=7
2026-04-15 18:55:18,030 | INFO | [API START] model=Qwen/Qwen3-VL-32B-Thinking url=https://api.siliconflow.cn/v1/chat/completions msg_count=2 temperature=0.3 max_tokens=512
2026-04-15 18:55:18,030 | INFO | [API ATTEMPT 1/3] base64_len=227152
2026-04-15 18:55:21,929 | INFO | [API SUCCESS] attempt=1 result_len=7
2026-04-15 18:55:21,938 | INFO | [API START] model=Qwen/Qwen3-VL-32B-Thinking url=https://api.siliconflow.cn/v1/chat/completions msg_count=2 temperature=0.3 max_tokens=512
2026-04-15 18:55:21,938 | INFO | [API ATTEMPT 1/3] base64_len=97528
2026-04-15 18:55:26,588 | INFO | [API SUCCESS] attempt=1 result_len=7
2026-04-15 18:55:26,605 | INFO | [API START] model=Qwen/Qwen3-VL-32B-Thinking url=https://api.siliconflow.cn/v1/chat/completions msg_count=2 temperature=0.3 max_tokens=512
2026-04-15 18:55:26,605 | INFO | [API ATTEMPT 1/3] base64_len=55948
2026-04-15 18:55:31,319 | INFO | [API SUCCESS] attempt=1 result_len=7
2026-04-15 18:55:31,326 | INFO | [API START] model=Qwen/Qwen3-VL-32B-Thinking url=https://api.siliconflow.cn/v1/chat/completions msg_count=2 temperature=0.3 max_tokens=512
2026-04-15 18:55:31,326 | INFO | [API ATTEMPT 1/3] base64_len=92336
2026-04-15 18:55:36,094 | INFO | [API SUCCESS] attempt=1 result_len=7
2026-04-15 18:55:36,095 | INFO | [API START] model=Qwen/Qwen3-VL-32B-Thinking url=https://api.siliconflow.cn/v1/chat/completions msg_count=2 temperature=0.3 max_tokens=512
2026-04-15 18:55:36,095 | INFO | [API ATTEMPT 1/3] base64_len=18476
2026-04-15 18:55:52,034 | INFO | [API SUCCESS] attempt=1 result_len=7
2026-04-15 18:55:52,038 | INFO | [API START] model=Qwen/Qwen3-VL-32B-Thinking url=https://api.siliconflow.cn/v1/chat/completions msg_count=2 temperature=0.3 max_tokens=512
2026-04-15 18:55:52,038 | INFO | [API ATTEMPT 1/3] base64_len=21604
2026-04-15 18:55:53,563 | INFO | [API SUCCESS] attempt=1 result_len=7
2026-04-15 18:55:53,564 | INFO | [API START] model=Qwen/Qwen3-VL-32B-Thinking url=https://api.siliconflow.cn/v1/chat/completions msg_count=2 temperature=0.3 max_tokens=512
2026-04-15 18:55:53,564 | INFO | [API ATTEMPT 1/3] base64_len=145736
2026-04-15 18:55:57,788 | INFO | [API SUCCESS] attempt=1 result_len=7
2026-04-15 18:55:57,808 | INFO | [API START] model=Qwen/Qwen3-VL-32B-Thinking url=https://api.siliconflow.cn/v1/chat/completions msg_count=2 temperature=0.3 max_tokens=512
2026-04-15 18:55:57,809 | INFO | [API ATTEMPT 1/3] base64_len=42608
2026-04-15 18:55:58,452 | INFO | [API SUCCESS] attempt=1 result_len=7
2026-04-15 18:55:58,462 | INFO | [API START] model=Qwen/Qwen3-VL-32B-Thinking url=https://api.siliconflow.cn/v1/chat/completions msg_count=2 temperature=0.3 max_tokens=512
2026-04-15 18:55:58,462 | INFO | [API ATTEMPT 1/3] base64_len=173640
2026-04-15 18:56:02,798 | INFO | [API SUCCESS] attempt=1 result_len=7
2026-04-15 18:56:02,812 | INFO | [API START] model=Qwen/Qwen3-VL-32B-Thinking url=https://api.siliconflow.cn/v1/chat/completions msg_count=2 temperature=0.3 max_tokens=512
2026-04-15 18:56:02,812 | INFO | [API ATTEMPT 1/3] base64_len=155816
2026-04-15 18:56:07,361 | INFO | [API SUCCESS] attempt=1 result_len=7
2026-04-15 18:56:07,366 | INFO | [API START] model=Qwen/Qwen3-VL-32B-Thinking url=https://api.siliconflow.cn/v1/chat/completions msg_count=2 temperature=0.3 max_tokens=512
2026-04-15 18:56:07,366 | INFO | [API ATTEMPT 1/3] base64_len=30320
2026-04-15 18:56:16,816 | INFO | [API SUCCESS] attempt=1 result_len=7
2026-04-15 18:56:16,820 | INFO | [API START] model=Qwen/Qwen3-VL-32B-Thinking url=https://api.siliconflow.cn/v1/chat/completions msg_count=2 temperature=0.3 max_tokens=512
2026-04-15 18:56:16,820 | INFO | [API ATTEMPT 1/3] base64_len=71280
2026-04-15 18:56:23,132 | INFO | [API SUCCESS] attempt=1 result_len=7
2026-04-15 18:56:23,134 | INFO | [API START] model=Qwen/Qwen3-VL-32B-Thinking url=https://api.siliconflow.cn/v1/chat/completions msg_count=2 temperature=0.3 max_tokens=512
2026-04-15 18:56:23,135 | INFO | [API ATTEMPT 1/3] base64_len=54408
2026-04-15 18:56:34,632 | INFO | [API SUCCESS] attempt=1 result_len=7
2026-04-15 18:56:34,635 | INFO | [API START] model=Qwen/Qwen3-VL-32B-Thinking url=https://api.siliconflow.cn/v1/chat/completions msg_count=2 temperature=0.3 max_tokens=512
2026-04-15 18:56:34,635 | INFO | [API ATTEMPT 1/3] base64_len=13644
2026-04-15 18:56:38,917 | INFO | [API SUCCESS] attempt=1 result_len=7
2026-04-15 18:56:38,930 | INFO | [API START] model=Qwen/Qwen3-VL-32B-Thinking url=https://api.siliconflow.cn/v1/chat/completions msg_count=2 temperature=0.3 max_tokens=512
2026-04-15 18:56:38,930 | INFO | [API ATTEMPT 1/3] base64_len=256748
2026-04-15 18:56:43,938 | INFO | [API SUCCESS] attempt=1 result_len=7
2026-04-15 18:56:43,944 | INFO | [API START] model=Qwen/Qwen3-VL-32B-Thinking url=https://api.siliconflow.cn/v1/chat/completions msg_count=2 temperature=0.3 max_tokens=512
2026-04-15 18:56:43,945 | INFO | [API ATTEMPT 1/3] base64_len=200772
2026-04-15 18:56:49,363 | INFO | [API SUCCESS] attempt=1 result_len=7
2026-04-15 18:56:49,372 | INFO | [API START] model=Qwen/Qwen3-VL-32B-Thinking url=https://api.siliconflow.cn/v1/chat/completions msg_count=2 temperature=0.3 max_tokens=512
2026-04-15 18:56:49,372 | INFO | [API ATTEMPT 1/3] base64_len=4632
2026-04-15 18:56:49,790 | INFO | [API SUCCESS] attempt=1 result_len=7
2026-04-15 18:56:49,792 | INFO | [API START] model=Qwen/Qwen3-VL-32B-Thinking url=https://api.siliconflow.cn/v1/chat/completions msg_count=2 temperature=0.3 max_tokens=512
2026-04-15 18:56:49,792 | INFO | [API ATTEMPT 1/3] base64_len=5896
2026-04-15 18:57:00,075 | INFO | [API SUCCESS] attempt=1 result_len=7
2026-04-15 18:57:00,078 | INFO | [API START] model=Qwen/Qwen3-VL-32B-Thinking url=https://api.siliconflow.cn/v1/chat/completions msg_count=2 temperature=0.3 max_tokens=512
2026-04-15 18:57:00,078 | INFO | [API ATTEMPT 1/3] base64_len=6664
2026-04-15 18:57:14,180 | INFO | [API SUCCESS] attempt=1 result_len=7
2026-04-15 18:57:14,193 | INFO | [API START] model=Qwen/Qwen3-VL-32B-Thinking url=https://api.siliconflow.cn/v1/chat/completions msg_count=2 temperature=0.3 max_tokens=512
2026-04-15 18:57:14,194 | INFO | [API ATTEMPT 1/3] base64_len=131376
2026-04-15 18:57:17,526 | INFO | [API SUCCESS] attempt=1 result_len=7
2026-04-15 18:57:17,527 | INFO | [API START] model=Qwen/Qwen3-VL-32B-Thinking url=https://api.siliconflow.cn/v1/chat/completions msg_count=2 temperature=0.3 max_tokens=512
2026-04-15 18:57:17,527 | INFO | [API ATTEMPT 1/3] base64_len=10640
2026-04-15 18:57:18,836 | INFO | [API SUCCESS] attempt=1 result_len=5
2026-04-15 18:57:19,623 | INFO | [API SUCCESS] attempt=1 result_len=7
2026-04-15 18:57:59,054 | INFO | [API SUCCESS] attempt=1 result_len=5
2026-04-15 19:08:06,406 | INFO | [API START] model=Qwen/Qwen3-VL-32B-Thinking url=https://api.siliconflow.cn/v1/chat/completions msg_count=2 temperature=0.3 max_tokens=512
2026-04-15 19:08:06,407 | INFO | [API ATTEMPT 1/3] base64_len=113844
2026-04-15 19:08:13,514 | INFO | [API SUCCESS] attempt=1 result_len=5
